database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	QC-1	QC-2	QC-3	QC-4	QC-5	QC-6	QC-7	QC-8	QC-9	QC-10	QC-11	QC-12	QC-13	NM-1	NM-2	NM-3	NM-4	NM-5	NM-6	NM-7	NM-8	NM-9	NM-10	NM-11	NM-12	NM-13	NM-14	NM-15	NM-16	NM-17	NM-18	NM-19	NM-20	NM-21	NM-22	NM-23	NM-24	PD-1	PD-2	PD-3	PD-4	PD-5	PD-6	PD-7	PD-8	PD-9	PD-10	PD-11	PD-12	PD-13	PD-14	PD-15	PD-16	PD-17	PD-18	PD-19	PD-20	PN-2	PN-3	PN-5	PN-6	PN-7	PN-8	PN-9	PN-10	PN-11	PN-12	PN-13	PN-14	PN-15	PN-16	PN-17	PN-18	PN-19	PN-20	RD-1	RD-2	RD-4	RD-5	RD-6	RD-8	RD-10	RD-11	RD-12	RD-13	RD-14	RD-15	RD-17	RD-18	RD-19	RN-1	RN-3	RN-4	RN-5	RN-6	RN-7	RN-8	RN-10	RN-12	RN-13	RN-14	RN-15	RN-16	RN-17	RN-18	RN-19	RN-20	RN-21
CHEBI:177935	C10H12O5	OC(C1=CC(OC)=C(O)C=C1)CC(O)=O	"InChI=1S/C10H12O5/c1-15-9-4-6(2-3-7(9)11)8(12)5-10(13)14/h2-4,8,11-12H,5H2,1H3,(H,13,14)"	3-hydroxy-3-(4'-hydroxy-3'-methoxyphenyl)propionic acid	297.2				16.836								74.8				0.002003647	0.001471454	0.001460155	0.001832122	0.001708735	0.002112694	0.001895848	0.001819625	0.002172508	0.002772351	0.002297101	0.002506612	0.002714352	0.002152165	0.00215445	0.001434492	0.001416381	0.001821556	0.001272518	0.002072213	0.002078914	0.001448283	0.001643379	0.002345202	0.001815354	0.001736122	0.002065813	0.002316726	0.00175951	0.003623014	0.002162308	0.001886988	0.001621253	0.002199744	0.001916071	0.001848917	0.001924673	0.001464831	0.00268743	0.00165026	0.002807414	0.001592321	0.003371153	0.002245454	0.001450125	0.002654889	0.001947659	0.000753167	0.001628805	0.002190176	0.001692116	0.001281055	0.00112671	0.00135855	0.00171282	0.001272434	0.001331464	0.00059185	0.001852046	0.001579102	0.001934722	0.001726402	0.001049864	0.002474647	0.001327686	0.001427094	0.001984766	0.001697979	0.001399355	0.001268487	0.001034174	0.001011325	0.002111487	0.001177668	0.004587077	0.002720076	0.00197754	0.001462513	0.00110225	0.001784731	0.001745991	0.001522513	0.001183898	0.001166893	0.001199495	0.001477295	0.002154877	0.00167751	0.001702856	0.001337538	0.001553012	0.001487256	0.00251446	0.001506429	0.001485086	0.001963368	0.001917113	0.001476859	0.000744646	0.002184353	0.001116302	0.002405122	0.001412888	0.001853152	0.001905712	0.001646547	0.002154174	0.017417303
				L-alanine-alanine	116.1065				16.871								88.9				0.045243793	0.070498212	0.07270961	0.083834524	0.073795568	0.074550462	0.049317238	0.048151577	0.043241041	0.03905442	0.038566162	0.039624642	0.040767188	0.010456989	0.306695582	0.165144913	0.01738303	0.120189656	0.030890004	0.148072574	0.037221962	0.114146477	0.080155189	0.006001613	0.074913029	0.040224651	0.055403113	0.077534104	0.074053054	0.049724262	0.040943585	0.067925743	0.06864412	0.155189115	0.044825697	0.088243563	0.071499943	0.041960042	0.025210276	0.10862087	0.057115991	0.028610282	0.017683421	0.047019586	0.049199145	0.025193665	0.114050621	0.038541318	0.098142139	0.128002776	0.02787075	0.00990694	0.010256216	0.016145925	0.041910687	0.064526639	0.348187125	0.077023473	0.058514518	0.029310309	0.132255958	0.098684914	0.099244462	0.107290481	0.220901394	0.076284691	0.090441826	0.019866605	0.123382172	0.069558934	0.106055275	0.018336731	0.02765998	0.013897377	0.102714168	0.05077362	0.03678364	0.056079423	0.030633499	0.046468652	0.009131421	0.010742206	0.032861784	0.015088306	0.014983491	0.013822635	0.089667865	0.041193104	0.162135699	0.103961414	0.019757073	0.024711489	0.069985974	0.028570831	0.028711084	0.019871846	0.075245111	0.045933905	0.056379795	0.043495735	0.009984746	0.041691758	0.012583757	0.03831174	0.036797602	0.033378127	0.014818719	0.089635337
CHEBI:23673	C7H14N2O4	NC(CCCC(N)C(O)=O)C(O)=O	"InChI=1S/C7H14N2O4/c8-4(6(10)11)2-1-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)"	"2,6-diaminopimelic acid"	272.2				16.896			HMDB0001370					80.6				0.068453225	0.116547503	0.116669534	0.147260001	0.140235797	0.149119757	0.141188686	0.119570316	0.113720562	0.13710428	0.124626516	0.127887594	0.125700458	0.005966955	0.347312083	0.021269373	0.005750544	0.07241895	0.00696857	0.082711512	0.068814524	0.009644275	0.163862321	0.005072245	0.239562066	0.069652112	0.498136277	0.073483701	0.006935442	0.106992072	0.188750293	0.171245106	0.050445991	0.278842186	0.236521108	0.213399074	0.06471467	0.193655421	0.108887542	0.080749481	0.346493771	0.113326089	0.311409504	0.359494395	0.177034198	0.094085689	0.043424652	0.312914533	0.047720995	0.065145398	0.041357639	0.004616881	0.004363205	0.013231734	0.300726034	0.008750384	0.11724752	0.066922958	0.199989533	0.016832957	0.127735428	0.147903712	0.00696701	0.144119365	0.005027804	0.063767428	0.065263786	0.071886665	0.05552759	0.012642809	0.05459967	0.084433928	0.003301104	0.096182703	0.05608936	0.00971516	0.050131396	0.084123275	0.113107041	0.002999085	0.127723623	0.123050611	0.127278241	0.06599872	0.238708782	0.071258907	0.649787828	0.052522891	0.008461558	0.125356786	0.105414046	0.120040454	0.090030961	0.021736544	0.126982737	0.024848552	0.020452311	0.026530847	0.11347766	0.084042091	0.00259436	0.096442535	0.003582588	0.198090423	0.201845712	0.14624492	0.006190296	0.079514557
CHEBI:48928	C6H13O10P	O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O	"InChI=1S/C6H13O10P/c7-2(1-16-17(13,14)15)3(8)4(9)5(10)6(11)12/h2-5,7-10H,1H2,(H,11,12)(H2,13,14,15)/t2-,3-,4+,5-/m1/s1"	6-phosphogluconic acid	299.1				16.897			HMDB0001316					80.1				0.013121891	0.021927397	0.017791335	0.020037944	0.016225349	0.016556562	0.010780744	0.008209621	0.009053478	0.007835518	0.006642639	0.006331812	0.006790425	0.022903838	0.022617531	0.020767833	0.007311783	0.021493112	0.017564172	0.013612954	0.003230463	0.014838386	0.005442459	0.014598856	0.003761737	0.002769977	0.012601735	0.014238312	0.013423346	0.002169412	0.005533809	0.014739253	0.008269269	0.006965023	0.002993495	0.008340313	0.00530658	0.011835453	0.010564032	0.009830606	0.012998081	0.003419822	0.016709017	0.011543673	0.017556171	0.014719411	0.012439002	0.00579397	0.008047908	0.005866188	0.005765919	0.002992221	0.003791151	0.007315213	0.006001725	0.002970616	0.009451232	0.008028394	0.016784544	0.005762971	0.01844375	0.01448666	0.011922894	0.01467111	0.016371915	0.040090386	0.052289295	0.016875191	0.034115243	0.020883582	0.028168539	0.004813835	0.012546858	0.011664933	0.021374543	0.004574135	0.002823654	0.028729304	0.009681816	0.007367543	0.001820832	0.002266313	0.006255131	0.007261621	0.006523688	0.005650685	0.022293012	0.002490252	0.042452631	0.009422375	0.016508233	0.013786697	0.019974926	0.00323937	0.038725607	0.002464131	0.006873228	0.00273179	0.006553526	0.024912418	0.007440158	0.027406931	0.010446671	0.023274284	0.023070833	0.011912895	0.021963073	0.040570427
CHEBI:18403	C5H12O5	OC[C@H](O)C(O)[C@@H](O)CO	"InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2/t3-,4-/m0/s1"	L-arabitol	217.1				16.914			HMDB0001851					97.4				0.015896142	0.015467892	0.013588576	0.020946713	0.022749744	0.01671399	0.016214016	0.012911176	0.013214569	0.02433358	0.015539873	0.01608859	0.016934937	0.02549975	0.011076751	0.007451596	0.007377107	0.006065868	0.023501625	0.008411526	0.104245187	0.016763004	0.027136133	0.025240055	0.036836183	0.009760367	0.020162476	0.008937018	0.01433086	0.107393214	0.005676726	0.010921738	0.004652846	0.016288911	0.007078898	0.006022907	0.005030208	0.016582629	0.004439537	0.00483995	0.008716789	0.151755054	0.008195564	0.003610613	0.016667943	0.003879548	0.012724795	0.007303573	0.011600902	0.036305532	0.004935369	0.008486139	0.008646881	0.008097484	0.008497109	0.004779928	0.009425245	0.004100404	0.011331599	0.006769847	0.010879678	0.003979563	0.011534127	0.007996795	0.004087497	0.009091584	0.00766271	0.003244845	0.003262454	0.009315763	0.00443928	0.004924258	0.012033373	0.003879596	0.012797557	0.005543442	0.00275535	0.004169172	0.003370429	0.010507467	0.007535446	0.008733265	0.015794448	0.005535932	0.006579185	0.010993742	0.007793202	0.004409352	0.013270157	0.009665851	0.006404975	0.006727064	0.010904517	0.00519048	0.005020413	0.004573312	0.011895125	0.055086039	0.004547592	0.00973828	0.004911437	0.011003812	0.005442406	0.008825173	0.007370122	0.018561532	0.004711892	0.009421733
CHEBI:17521	C7H12O6	O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O	"InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1"	Quinic acid	345.1969				16.927			HMDB0003072					82.6				0.003353265	0.002675963	0.002247966	0.002941092	0.006705308	0.006323794	0.023332831	0.012412632	0.008855231	0.023694021	0.015476869	0.017189963	0.015569324	0.017154034	0.010215239	0.008350198	0.007416849	0.012414056	0.006728533	0.009192883	0.008441058	0.009647775	0.008949943	0.0396228	0.021061917	0.018908904	0.014773707	0.030545149	0.018949077	0.020714182	0.013892997	0.014191914	0.011247211	0.015125681	0.013124638	0.015090228	0.014106379	0.004627061	0.004259533	0.002685643	0.004554668	0.003741239	0.003304516	0.002039456	0.003228657	0.002371824	0.002114965	0.002132784	0.003997704	0.002158502	0.0016892	0.003340377	0.003140959	0.003597294	0.003872459	0.002767573	0.003240676	0.001866362	0.003073999	0.002798335	0.004481996	0.002944393	0.002406958	0.002723009	0.001821693	0.007995714	0.003204843	0.002480266	0.002772578	0.002968116	0.005742171	0.005321017	0.006464248	0.005302475	0.007071285	0.006078018	0.005282796	0.007679239	0.004321832	0.00491574	0.007144015	0.011088274	0.005005117	0.005632774	0.006074287	0.01298956	0.013859874	0.006830382	0.008256237	0.009749371	0.013677241	0.008142941	0.012321003	0.00708131	0.011534434	0.009599427	0.007046391	0.017128268	0.015094131	0.017095842	0.008510914	0.015330093	0.009511971	0.015495463	0.012556608	0.008890956	0.010510657	0.009359738
CHEBI:48950	C4H10N2O2	NCC[C@H](N)C(O)=O	"InChI=1S/C4H10N2O2/c5-2-1-3(6)4(7)8/h3H,1-2,5-6H2,(H,7,8)/t3-/m0/s1"	"2,4-diaminobutyric acid"	174.2				16.966			HMDB0002362					90.9				0.021145139	0.028296257	0.025379799	0.028742983	0.028185187	0.030386096	0.026212284	0.022097663	0.023816414	0.027007346	0.024875138	0.025857232	0.027081097	0.012835556	0.025995113	0.041066666	0.008544329	0.033113575	0.014703763	0.03251978	0.011193721	0.04034597	0.011734218	0.012146256	0.014055991	0.011836349	0.067943406	0.031792518	0.032084023	0.032992244	0.018830191	0.02478281	0.0075967	0.021574388	0.0204704	0.027874865	0.008657869	0.010465582	0.001128299	0.046341076	0.006075966	0.008774541	0.000598277	0.125109761	0.011242856	0.001150901	0.004784428	0.008540548	0.003673931	0.013558833	0.027545548	0.013806252	0.013833592	0.002916875	0.031222606	0.00283866	0.023002569	0.012918673	0.005034277	0.012189866	0.003971006	0.121999918	0.019292866	0.02114583	0.065076204	0.00427984	0.004395702	0.00136991	0.006074562	0.039319076	0.006190919	0.008802441	0.003941653	0.002552861	0.0199333	0.00510735	0.026987563	0.020185409	0.025526231	0.032742512	0.003306679	0.003353012	0.013732136	0.023505182	0.022144397	0.024963748	0.028188386	0.015806161	0.098737392	0.01134973	0.052726498	0.008885479	0.00270789	0.006549337	0.003927564	0.007255302	0.0123139	0.011885957	0.003434017	0.058687128	0.014482387	0.068072415	0.017323118	0.005500127	0.00540009	0.011507162	0.003512479	0.035070305
CHEBI:6359	C12H22O11	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	"InChI=1S/C12H22O11/c13-1-4-6(16)7(17)8(18)11(21-4)22-9-5(2-14)23-12(20,3-15)10(9)19/h4-11,13-20H,1-3H2/t4-,5-,6+,7+,8-,9-,10+,11+,12-/m1/s1"	Lactulose	144.1229				16.991			HMDB0000740					79.9				0.027367671	0.035003723	0.033867301	0.042251972	0.035684687	0.03664427	0.02612032	0.023276413	0.02158267	0.01902285	0.020283669	0.020563119	0.021307301	0.006061005	0.117657776	0.073663913	0.009398661	0.075484148	0.010562972	0.072689946	0.021819319	0.046507148	0.036011814	0.003677867	0.026102008	0.020095178	0.021787724	0.049085503	0.035268603	0.017990625	0.028291525	0.03935784	0.032122928	0.081959386	0.028035275	0.040021918	0.031819088	0.022213181	0.011939768	0.060937604	0.031024017	0.027739967	0.0094029	0.022115056	0.024053661	0.013343831	0.036433995	0.013859612	0.029276436	0.122534045	0.025889946	0.005967867	0.00725351	0.009157399	0.019437968	0.031264888	0.094368029	0.067595961	0.015279559	0.010415419	0.106554347	0.051309666	0.050500546	0.064386105	0.171732776	0.046340651	0.052383537	0.01025135	0.045537884	0.032535868	0.040428903	0.013964329	0.017511343	0.005656865	0.047452629	0.034861542	0.020283806	0.016519612	0.021269451	0.021183244	0.007284143	0.005412324	0.016207145	0.008096518	0.010681436	0.006625415	0.042785314	0.014952345	0.045520144	0.030623752	0.008234567	0.015768507	0.067054762	0.015164431	0.01548766	0.011217117	0.048020606	0.043140096	0.025708406	0.019176985	0.003794362	0.018960241	0.004247905	0.019475076	0.018303239	0.032729896	0.006557075	0.113279902
CHEBI:65327	C5H10O5			D-xylose	204.1091				17.033			HMDB0000098					98.3				0.024513821	0.027305704	0.025159035	0.028906265	0.028312502	0.02917766	0.031080235	0.030407032	0.025827315	0.033221287	0.032792636	0.03037622	0.033858653	0.007356497	0.035367482	0.034281756	0.006021178	0.007593541	0.018554777	0.009132486	0.225616881	0.016992354	0.072017233	0.007930437	0.087444471	0.06714311	0.018567175	0.00774839	0.012760303	0.024413479	0.007640604	0.017288191	0.010901368	0.002137998	0.008557825	0.013923468	0.012735573	0.020155696	0.002613655	0.018288735	0.002302719	0.226883058	0.015484115	0.009777689	0.0232758	0.0035265	0.003501175	0.002060845	0.002222741	0.005538089	0.006498007	0.015755717	0.01601105	0.026052927	0.022310545	0.004171373	0.046407073	0.01865225	0.017183997	0.008012644	0.005208962	0.020684521	0.012654583	0.009579444	0.000982295	0.00974501	0.007234158	0.006204731	0.006976535	0.007543504	0.00600446	0.007340696	0.003601206	0.068467759	0.008508941	0.013043095	0.010399352	0.006081682	0.003542041	0.003822518	0.134051519	0.142073796	0.007411505	0.012806171	0.014358198	0.015781246	0.011738476	0.033045981	0.021269758	0.021481029	0.013923514	0.011970997	0.015665582	0.018746559	0.06710139	0.019869009	0.009793733	0.008268652	0.005123602	0.024406085	0.024683387	0.025714793	0.027052446	0.026256467	0.024977212	0.055884543	0.110446848	0.02153061
CHEBI:37024	C6H11NO4	NC(CCCC(O)=O)C(O)=O	"InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)"	Aminoadipic acid	260.2				17.122			HMDB0000510					93.4				0.01458125	0.021557592	0.020918864	0.02702975	0.027069233	0.025672969	0.023278373	0.018450387	0.019265825	0.020246303	0.020216917	0.020653188	0.0210689	0.00811622	0.0650453	0.027837293	0.005475663	0.02496399	0.013740888	0.030685523	0.0044893	0.036555496	0.037217362	0.005805894	0.048516846	0.034266398	0.025700139	0.020928697	0.023672354	0.017317373	0.004061244	0.007711696	0.01375249	0.025638595	0.005926815	0.010253232	0.017492304	0.01074529	0.005513451	0.027976705	0.040166996	0.005831092	0.02901682	0.00708978	0.010484554	0.00538637	0.020330038	0.026333343	0.019149133	0.020098151	0.006932663	0.010865968	0.011068115	0.011398698	0.024604868	0.032964934	0.061061258	0.006496618	0.011802237	0.012611833	0.03901717	0.032959347	0.100910842	0.013647011	0.021080592	0.011424079	0.011569133	0.00824718	0.015988488	0.060033614	0.015263791	0.023751941	0.004312129	0.006792869	0.018111546	0.017422252	0.010992116	0.039395595	0.008365535	0.028481907	0.010012859	0.008402233	0.008917619	0.007437095	0.007512415	0.007049472	0.021408867	0.01060276	0.024755498	0.008652834	0.018434483	0.01116529	0.012302588	0.011882115	0.013600458	0.010707624	0.045455962	0.012944993	0.019175629	0.008710846	0.00444479	0.009930611	0.005827677	0.013425624	0.011646001	0.022936286	0.027552843	0.00781977
CHEBI:17485	C8H16N2O4S2	C(C(CCSSCCC(C(=O)O)N)N)(O)=O	"InChI=1S/C8H16N2O4S2/c9-5(7(11)12)1-3-15-16-4-2-6(10)8(13)14/h5-6H,1-4,9-10H2,(H,11,12)(H,13,14)"	Homocystine	128.1				17.183			HMDB0000575					90				0.012827211	0.016208198	0.017988107	0.020463862	0.020336274	0.032922019	0.019579744	0.01720146	0.015094881	0.017680541	0.02666065	0.017211422	0.021035299	0.004657962	0.007500921	0.007638288	0.004517424	0.010592424	0.005316703	0.012182806	0.005924903	0.002970688	0.008823867	0.004353874	0.009319019	0.006121959	0.009774246	0.010056064	0.004880935	0.00751536	0.011867467	0.009847222	0.006488944	0.012733	0.010809777	0.011724933	0.005614674	0.006883831	0.004590448	0.00784048	0.003416466	0.011921238	0.006018213	0.01158272	0.007286835	0.003648027	0.005439214	0.007259581	0.005694509	0.011221203	0.003033209	0.003611373	0.003236132	0.003417694	0.009523138	0.004916329	0.011684281	0.004441332	0.000149329	0.006916698	0.007952559	0.009771961	0.004340446	0.002370767	0.034178461	0.004292947	0.005476832	0.004579784	0.005135536	0.005265315	0.005046156	1.692691016	0.00687565	0.003276678	0.009955888	0.000157766	0.009278436	0.007785021	0.004553974	0.020801373	0.006056705	0.001563089	0.005225606	0.004751012	0.006088384	0.00587674	0.006599122	0.014770475	0.00537412	0.004829603	0.00209622	0.003390842	0.007193642	0.001914826	0.00337383	0.003950644	0.003514158	0.007316036	0.004482331	0.01363023	0.001005121	0.013404529	0.00119425	0.006055081	0.005508148	0.009522747	0.008973582	0.006516094
CHEBI:15366	C2H4O2	CC(O)=O	"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)"	Acetic acid	117.1				17.186			HMDB0000042					86.4				1.038169314	1.120412059	1.069687582	1.12918022	1.156727284	1.138562049	1.047695114	0.973690904	0.986763367	1.067198964	1.031568862	1.059973092	1.066057639	0.613845063	0.862855562	1.104738635	0.422406312	1.594776319	0.556668586	1.533752024	0.581256755	0.84190759	0.841324791	0.574196483	0.261138788	0.865980896	1.360874281	1.548292678	0.743692588	0.985143781	1.327234052	1.212697361	0.309871442	0.777506795	1.365926238	1.257317674	0.298174649	0.275341162	0.42299893	0.675855648	0.320964316	2.396557508	1.181360564	1.503047937	0.301110107	0.423043621	0.246317069	0.684787438	0.232754423	1.681001464	0.181217799	0.47151739	0.486488645	0.231176867	1.204913048	0.473332711	1.42967353	0.480224844	0.400480556	1.140956694	0.855585009	1.333971687	0.377260044	0.469553099	0.236691678	0.588963916	0.581131021	0.537828974	0.82257423	0.520032265	0.844343707	0.359275115	0.159372757	0.348380187	1.326640577	0.077129714	0.660143286	0.706783483	0.312408605	0.192598287	1.283832781	1.311012695	0.188433225	0.618458584	1.201648479	0.664299657	1.069799892	3.910636434	0.411138801	0.435602952	0.170071282	0.184155465	0.684929484	1.561513498	0.659705939	0.634901676	0.487680155	0.033054711	0.484901902	2.56951918	0.223013034	2.605180218	0.15898767	1.167350041	1.113650071	0.222219191	1.267103427	1.198983783
CHEBI:166507	C6H14O5	O[C@@H]([C@H](O)[C@H](O)C)[C@@H](O)CO	"InChI=1S/C6H14O5/c1-3(8)5(10)6(11)4(9)2-7/h3-11H,2H2,1H3/t3-,4+,5-,6-/m1/s1"	6-deoxyglucitol	117.1				17.198								89.1				1.033179356	1.112156486	1.059926851	1.129802326	1.148694318	1.131257496	1.047820215	0.974434571	0.978171161	1.067326531	1.024635638	1.049843642	1.056792028	0.607808218	0.818277073	1.105675724	0.418527393	1.589110747	0.553857401	1.531113258	0.918388317	0.838520821	0.838504706	0.567413427	0.904714245	0.858099087	1.352764292	1.540179821	0.743754989	0.993812534	1.33171081	1.214288244	0.308883282	0.77831475	1.387929101	1.260930551	0.360538837	0.279788896	0.421444944	0.678569031	0.321500737	2.397303989	1.181373241	1.497637333	0.300164954	0.423071103	0.24632495	0.685692928	0.232777271	1.681730096	0.180724966	0.466403062	0.481714426	0.22533708	1.206426308	0.470378813	1.430557859	0.482623512	0.397783217	1.141458734	0.854633982	1.360199394	0.370379664	0.467659246	0.23682536	0.589282688	0.582119424	0.53811653	0.824624593	0.514305406	0.846908587	0.356978935	0.15712719	0.34851299	1.324412364	0.072739624	0.660738165	0.708876179	0.31244708	0.192615967	1.311063092	1.311273431	0.188458362	0.618695451	1.115916424	0.657704369	1.071528059	3.920192611	0.402779299	0.432787949	0.168816303	0.177270779	0.667733513	0.624521549	0.656639146	0.629508876	0.485841613	2.564100637	0.480340209	2.571102201	0.218439772	2.60688071	0.245527468	1.166222163	1.112757406	1.500439447	1.264137118	1.198170468
CHEBI:16264	C17H27N3O17P2	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	"InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1"	Udp-n-acetylglucosamine	159.1081				17.214			HMDB0000290					79.7				0.036654069	0.042788682	0.040633497	0.044906104	0.043871094	0.045649477	0.070626413	0.060031888	0.060912193	0.068919965	0.066796077	0.06701339	0.066548847	0.033597574	0.03045294	0.042103543	0.009924681	0.028341441	0.034526743	0.022803961	0.029293074	0.00931979	0.016440373	0.032147895	0.009209985	0.021185751	0.031738617	0.021242275	0.008278266	0.018125013	0.116571196	0.127030841	0.056014304	0.104046778	0.135342362	0.150083498	0.064228742	0.05878147	0.006382771	0.081753046	0.032286832	0.030895422	0.023268533	0.019203444	0.063845886	0.005857505	0.085765388	0.054800526	0.081617414	0.053244794	0.003950633	0.006585569	0.006004827	0.000249621	0.028162055	0.026702207	0.024100399	0.026321605	0.004112882	0.011525066	0.001521007	0.002107168	0.018066903	0.000927468	0.055915214	0.005958022	0.003919647	0.028222609	0.038209484	0.027474718	0.050843875	0.004204516	0.002893895	0.027840446	0.038962035	0.001964688	0.155717133	0.041750993	0.06654276	0.03467188	0.031970741	0.032255355	0.081708465	0.037389017	7.51233E-06	0.039972229	0.047844326	0.006167745	0.009837506	0.002079736	0.009374317	0.000464328	0.000903879	0.00766644	0.001875307	0.007774241	0.011208982	0.001004324	0.01166595	0.036662217	0.006993614	0.039169581	0.005285405	0.002154745	0.001202433	0.018459968	0.054081082	0.012215406
CHEBI:1427	C9H10O3	OC(=O)CCc1cccc(O)c1	"InChI=1S/C9H10O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-3,6,10H,4-5H2,(H,11,12)"	3-(3-hydroxyphenyl)propionic acid	205.1				17.35			HMDB0000375					78.9				0.340186949	0.314924252	0.322474116	0.332824257	0.328484842	0.32224527	0.313829399	0.308714928	0.298440886	0.312286793	0.295013357	0.309742012	0.309273046	0.011129089	0.348027629	0.361610962	0.008940668	0.371128867	0.010344589	0.344392481	0.050205623	0.006865658	0.525124796	0.011199885	0.502101586	0.011424503	0.047263354	0.373988809	0.009758427	0.121655972	0.264563946	2.663101099	0.561026021	0.460336427	0.242724377	2.372841391	0.506239094	0.821703264	0.009588322	0.017506058	0.012915562	0.076784038	0.007075555	0.012098418	0.882131631	0.008650123	0.019064115	0.239445905	0.019123856	0.049790862	0.021868646	0.032828621	0.032337069	0.012073233	0.603868988	0.541357947	0.138877418	0.421718364	1.219751434	0.212575575	0.21097135	0.242750167	0.227112685	0.887326816	1.620905658	0.50967966	0.505772159	0.00910954	0.215954732	0.015984769	0.218026664	0.196052993	0.00520228	0.741552476	0.409829647	0.008551166	0.061508858	0.265123655	0.811415568	0.010632453	0.168538596	0.167682907	0.075190296	0.348935448	0.353471713	0.364626692	0.113882449	0.021948683	0.020468503	0.541726738	0.013866497	0.005132631	0.272315049	0.810807462	0.553251314	0.806216189	0.883729178	0.025941846	0.710021417	0.364200604	0.007289912	0.36596899	0.007330882	0.005077545	0.005988083	0.619814164	0.617743037	0.01310111
