PubMed Search: https://pubmed.ncbi.nlm.nih.gov/?term=%28%28metabolomics%29+OR+%28metabolite%29+OR+%28metabolic+%29+OR+%28LCMS%29+or+%28LC-MS%29+OR+%28liquid+chromatography+mass+spectrometry%29+OR+%28GC-MS%29+OR+%28GCMS%29+OR+%28gas+chromatography+mass+spectrometry%29+OR+%28NMR%29+OR+%28Nuclear+magnetic+resonance+spectroscopy%29+%29+AND+%28%28Heart+failure+with+preserved+ejection+fraction%29+OR+%28heart+failure%29+OR+%28cardiac+infarction%29+OR+%28heart+arrest%29+OR+%28heart+attack%29%29+AND+%28%28human%29+OR+%28person%29+OR+%28patient%29+OR+%28patients%29+OR+%28Homo+sapiens%29%29+AND+%28%28microbe%29+OR+%28microbiome%29+OR+%28microbial%29+OR+%28microbially%29+OR+%28microbiota%29+OR+%28gut+dysbiosis%29+OR+%28microbes%29+OR+%28holobiont%29%29&sort=pubdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMID,Title,Authors,Citation,First Author,Journal/Book,"Pub
Year",Create Date,PMCID,NIHMS ID,DOI,"Reviewer 
1",Assigned?,Completed?,"Reviewer
2",Assigned?,Completed?,Consensus?,,,,,,,,,,,,"Newcastle-Ottowa Score
https://www.ohri.ca/programs/clinical_epidemiology/nosgen.pdf"
34583200,Association of plasma trimethylamine N-oxide levels with atherosclerotic cardiovascular disease and factors of the metabolic syndrome,"Ringel C, Dittrich J, Gaudl A, Schellong P, Beuchel CF, Baber R, Beutner F, Teren A, Engel C, Wirkner K, Thiele H, Büttner P, Löffler M, Scholz M, Thiery J, Ceglarek U.",Atherosclerosis. 2021 Oct;335:62-67. doi: 10.1016/j.atherosclerosis.2021.09.026. Epub 2021 Sep 23.,Ringel C,Atherosclerosis,2021,2021/09/28,,,10.1016/j.atherosclerosis.2021.09.026,,,,,,,,,,,,,,,,,,,
34684454,Pathobiological Relationship of Excessive Dietary Intake of Choline/L-Carnitine: A TMAO Precursor-Associated Aggravation in Heart Failure in Sarcopenic Patients,"Bin-Jumah MN, Gilani SJ, Hosawi S, Al-Abbasi FA, Zeyadi M, Imam SS, Alshehri S, Ghoneim MM, Nadeem MS, Kazmi I.",Nutrients. 2021 Sep 29;13(10):3453. doi: 10.3390/nu13103453.,Bin-Jumah MN,Nutrients,2021,2021/10/23,PMC8540684,,10.3390/nu13103453,,,,,,,,,,,,,,,,,,,
34638809,Thrombolytic Enzymes of Microbial Origin: A Review,"Diwan D, Usmani Z, Sharma M, Nelson JW, Thakur VK, Christie G, Molina G, Gupta VK.",Int J Mol Sci. 2021 Sep 28;22(19):10468. doi: 10.3390/ijms221910468.,Diwan D,Int J Mol Sci,2021,2021/10/13,PMC8508633,,10.3390/ijms221910468,,,,,,,,,,,,,,,,,,,
34680453,The Capacity of APOB-Depleted Plasma in Inducing ATP-Binding Cassette A1/G1-Mediated Macrophage Cholesterol Efflux-But Not Gut Microbial-Derived Metabolites-Is Independently Associated with Mortality in Patients with ST-Segment Elevation Myocardial Infarction,"Canyelles M, García-Osuna Á, Junza A, Yanes O, Puig N, Ordóñez-Llanos J, Sionis A, Sans-Roselló J, Alquézar-Arbé A, Santos D, Rotllan N, Julve J, Tondo M, Escolà-Gil JC, Blanco-Vaca F.",Biomedicines. 2021 Sep 27;9(10):1336. doi: 10.3390/biomedicines9101336.,Canyelles M,Biomedicines,2021,2021/10/23,PMC8533386,,10.3390/biomedicines9101336,,,,,,,,,,,,,,,,,,,
34683334,Cardiovascular Health and The Intestinal Microbial Ecosystem: The Impact of Cardiovascular Therapies on The Gut Microbiota,"Alhajri N, Khursheed R, Ali MT, Abu Izneid T, Al-Kabbani O, Al-Haidar MB, Al-Hemeiri F, Alhashmi M, Pottoo FH.",Microorganisms. 2021 Sep 23;9(10):2013. doi: 10.3390/microorganisms9102013.,Alhajri N,Microorganisms,2021,2021/10/23,PMC8541580,,10.3390/microorganisms9102013,,,,,,,,,,,,,,,,,,,
34097475,Macrophage-Produced Peroxynitrite Induces Antibiotic Tolerance and Supersedes Intrinsic Mechanisms of Persister Formation,"Beam JE, Wagner NJ, Shook JC, Bahnson ESM, Fowler VG Jr, Rowe SE, Conlon BP.",Infect Immun. 2021 Sep 16;89(10):e0028621. doi: 10.1128/IAI.00286-21. Epub 2021 Jun 7.,Beam JE,Infect Immun,2021,2021/06/07,PMC8445188,,10.1128/IAI.00286-21,,,,,,,,,,,,,,,,,,,
34603210,The Sick Adipose Tissue: New Insights Into Defective Signaling and Crosstalk With the Myocardium,"Bermúdez V, Durán P, Rojas E, Díaz MP, Rivas J, Nava M, Chacín M, Cabrera de Bravo M, Carrasquero R, Ponce CC, Górriz JL, D Marco L.",Front Endocrinol (Lausanne). 2021 Sep 15;12:735070. doi: 10.3389/fendo.2021.735070. eCollection 2021.,Bermúdez V,Front Endocrinol (Lausanne),2021,2021/10/04,PMC8479191,,10.3389/fendo.2021.735070,,,,,,,,,,,,,,,,,,,
34398665,Longitudinal Plasma Measures of Trimethylamine N-Oxide and Risk of Atherosclerotic Cardiovascular Disease Events in Community-Based Older Adults,"Lee Y, Nemet I, Wang Z, Lai HTM, de Oliveira Otto MC, Lemaitre RN, Fretts AM, Sotoodehnia N, Budoff M, DiDonato JA, McKnight B, Tang WHW, Psaty BM, Siscovick DS, Hazen SL, Mozaffarian D.",J Am Heart Assoc. 2021 Sep 7;10(17):e020646. doi: 10.1161/JAHA.120.020646. Epub 2021 Aug 16.,Lee Y,J Am Heart Assoc,2021,2021/08/16,PMC8649305,,10.1161/JAHA.120.020646,,,,,,,,,,,,,,,,,,,
33725119,Multi-omics approaches for revealing the complexity of cardiovascular disease,"Doran S, Arif M, Lam S, Bayraktar A, Turkez H, Uhlen M, Boren J, Mardinoglu A.",Brief Bioinform. 2021 Sep 2;22(5):bbab061. doi: 10.1093/bib/bbab061.,Doran S,Brief Bioinform,2021,2021/03/16,PMC8425417,,10.1093/bib/bbab061,,,,,,,,,,,,,,,,,,,
34539651,Augmented Expansion of Treg Cells From Healthy and Autoimmune Subjects via Adult Progenitor Cell Co-Culture,"Reading JL, Roobrouck VD, Hull CM, Becker PD, Beyens J, Valentin-Torres A, Boardman D, Lamperti EN, Stubblefield S, Lombardi G, Deans R, Ting AE, Tree T.",Front Immunol. 2021 Sep 1;12:716606. doi: 10.3389/fimmu.2021.716606. eCollection 2021.,Reading JL,Front Immunol,2021,2021/09/20,PMC8442662,,10.3389/fimmu.2021.716606,,,,,,,,,,,,,,,,,,,
34482072,Modulating gut microbial metabolism in heart failure: Opportunities and challenges,"Tang WHW, Chaikijurajai T.",EBioMedicine. 2021 Sep;71:103573. doi: 10.1016/j.ebiom.2021.103573. Epub 2021 Sep 3.,Tang WHW,EBioMedicine,2021,2021/09/05,PMC8426514,,10.1016/j.ebiom.2021.103573,,,,,,,,,,,,,,,,,,,
34438323,Phenylacetylglutamine is associated with the degree of coronary atherosclerotic severity assessed by coronary computed tomographic angiography in patients with suspected coronary artery disease,"Liu Y, Liu S, Zhao Z, Song X, Qu H, Liu H.",Atherosclerosis. 2021 Sep;333:75-82. doi: 10.1016/j.atherosclerosis.2021.08.029. Epub 2021 Aug 13.,Liu Y,Atherosclerosis,2021,2021/08/26,,,10.1016/j.atherosclerosis.2021.08.029,,,,,,,,,,,,,,,,,,,
34333988,Essential Hypertension Is Associated With Changes in Gut Microbial Metabolic Pathways: A Multisite Analysis of Ambulatory Blood Pressure,"Nakai M, Ribeiro RV, Stevens BR, Gill P, Muralitharan RR, Yiallourou S, Muir J, Carrington M, Head GA, Kaye DM, Marques FZ.",Hypertension. 2021 Sep;78(3):804-815. doi: 10.1161/HYPERTENSIONAHA.121.17288. Epub 2021 Aug 2.,Nakai M,Hypertension,2021,2021/08/02,,,10.1161/HYPERTENSIONAHA.121.17288,,,,,,,,,,,,,,,,,,,
34319658,A Novel Human Long Noncoding RNA SCDAL Promotes Angiogenesis through SNF5-Mediated GDF6 Expression,"Wu R, Hu W, Chen H, Wang Y, Li Q, Xiao C, Fan L, Zhong Z, Chen X, Lv K, Zhong S, Shi Y, Chen J, Zhu W, Zhang J, Hu X, Wang J.",Adv Sci (Weinh). 2021 Sep;8(18):e2004629. doi: 10.1002/advs.202004629. Epub 2021 Jul 28.,Wu R,Adv Sci (Weinh),2021,2021/07/28,PMC8456203,,10.1002/advs.202004629,,,,,,,,,,,,,,,,,,,
34102245,Metagenomic analysis of gut microbiota reveals its role in trimethylamine metabolism in heart failure,"Emoto T, Hayashi T, Tabata T, Yamashita T, Watanabe H, Takahashi T, Gotoh Y, Kami K, Yoshida N, Saito Y, Tanaka H, Matsumoto K, Hayashi T, Yamada T, Hirata KI.",Int J Cardiol. 2021 Sep 1;338:138-142. doi: 10.1016/j.ijcard.2021.06.003. Epub 2021 Jun 5.,Emoto T,Int J Cardiol,2021,2021/06/08,,,10.1016/j.ijcard.2021.06.003,,,,,,,,,,,,,,,,,,,
34365799,Transmethylamine-N-Oxide Is Associated With Diffuse Cardiac Fibrosis in People Living With HIV,"Colaco NA, Wang TS, Ma Y, Scherzer R, Ilkayeva OR, Desvigne-Nickens P, Braunwald E, Hernandez AF, Butler J, Shah SH, Shah SJ, Hsue PY.",J Am Heart Assoc. 2021 Aug 17;10(16):e020499. doi: 10.1161/JAHA.120.020499. Epub 2021 Aug 7.,Colaco NA,J Am Heart Assoc,2021,2021/08/09,PMC8475032,,10.1161/JAHA.120.020499,,,,,,,,,,,,,,,,,,,
34409198,Postoperative pain and the gut microbiome,"Brenner D, Shorten GD, O'Mahony SM.",Neurobiol Pain. 2021 Aug 3;10:100070. doi: 10.1016/j.ynpai.2021.100070. eCollection 2021 Aug-Dec.,Brenner D,Neurobiol Pain,2021,2021/08/19,PMC8361255,,10.1016/j.ynpai.2021.100070,,,,,,,,,,,,,,,,,,,
34329947,Rifaximin or Saccharomyces boulardii in heart failure with reduced ejection fraction: Results from the randomized GutHeart trial,"Awoyemi A, Mayerhofer C, Felix AS, Hov JR, Moscavitch SD, Lappegård KT, Hovland A, Halvorsen S, Halvorsen B, Gregersen I, Svardal A, Berge RK, Hansen SH, Götz A, Holm K, Aukrust P, Åkra S, Seljeflot I, Solheim S, Lorenzo A, Gullestad L, Trøseid M, Broch K.",EBioMedicine. 2021 Aug;70:103511. doi: 10.1016/j.ebiom.2021.103511. Epub 2021 Jul 28.,Awoyemi A,EBioMedicine,2021,2021/07/30,PMC8339250,,10.1016/j.ebiom.2021.103511,,,,,,,,,,,,,,,,,,,
34105986,Synapomorphic features of hepatic and pulmonary vasculatures include comparable purinergic signaling responses in host defense and modulation of inflammation,"Hanidziar D, Robson SC.",Am J Physiol Gastrointest Liver Physiol. 2021 Aug 1;321(2):G200-G212. doi: 10.1152/ajpgi.00406.2020. Epub 2021 Jun 9.,Hanidziar D,Am J Physiol Gastrointest Liver Physiol,2021,2021/06/09,PMC8410108,,10.1152/ajpgi.00406.2020,,,,,,,,,,,,,,,,,,,
34003426,Trimethylamine/Trimethylamine-N-Oxide as a Key Between Diet and Cardiovascular Diseases,"He S, Jiang H, Zhuo C, Jiang W.",Cardiovasc Toxicol. 2021 Aug;21(8):593-604. doi: 10.1007/s12012-021-09656-z. Epub 2021 May 18.,He S,Cardiovasc Toxicol,2021,2021/05/18,,,10.1007/s12012-021-09656-z,,,,,,,,,,,,,,,,,,,
34336953,Dietary Interventions Reduce Traditional and Novel Cardiovascular Risk Markers by Altering the Gut Microbiome and Their Metabolites,"Vijay A, Astbury S, Panayiotis L, Marques FZ, Spector TD, Menni C, Valdes AM.",Front Cardiovasc Med. 2021 Jul 14;8:691564. doi: 10.3389/fcvm.2021.691564. eCollection 2021.,Vijay A,Front Cardiovasc Med,2021,2021/08/02,PMC8319029,,10.3389/fcvm.2021.691564,,,,,,,,,,,,,,,,,,,
34356646,The Relationship between Diabetes Mellitus and Gastric Cancer and the Potential Benefits of Metformin: An Extensive Review of the Literature,Tseng CH.,Biomolecules. 2021 Jul 13;11(7):1022. doi: 10.3390/biom11071022.,Tseng CH,Biomolecules,2021,2021/08/06,PMC8301937,,10.3390/biom11071022,,,,,,,,,,,,,,,,,,,
34212778,The Gut Microbiome of Heart Failure With Preserved Ejection Fraction,"Beale AL, O'Donnell JA, Nakai ME, Nanayakkara S, Vizi D, Carter K, Dean E, Ribeiro RV, Yiallourou S, Carrington MJ, Marques FZ, Kaye DM.",J Am Heart Assoc. 2021 Jul 6;10(13):e020654. doi: 10.1161/JAHA.120.020654. Epub 2021 Jul 2.,Beale AL,J Am Heart Assoc,2021,2021/07/02,PMC8403331,,10.1161/JAHA.120.020654,,,,,,,,,,,,,,,,,,,
34295318,Dysbiosis of Gut Microbiota in Patients With Acute Myocardial Infarction,"Han Y, Gong Z, Sun G, Xu J, Qi C, Sun W, Jiang H, Cao P, Ju H.",Front Microbiol. 2021 Jul 5;12:680101. doi: 10.3389/fmicb.2021.680101. eCollection 2021.,Han Y,Front Microbiol,2021,2021/07/23,PMC8290895,,10.3389/fmicb.2021.680101,,,,,,,,,,,,,,,,,,,
34135065,pH and Proton Sensor GPR65 Determine Susceptibility to Atopic Dermatitis,"Xie L, McKenzie CI, Qu X, Mu Y, Wang Q, Bing N, Naidoo K, Alam MJ, Yu D, Gong F, Ang C, Robert R, Marques FZ, Furlotte N, Hinds D, Gasser O; 23andMe Research Team; Xavier RJ, Mackay CR.",J Immunol. 2021 Jul 1;207(1):101-109. doi: 10.4049/jimmunol.2001363. Epub 2021 Jun 16.,Xie L,J Immunol,2021,2021/06/17,PMC8674371,NIHMS1717522,10.4049/jimmunol.2001363,,,,,,,,,,,,,,,,,,,
34037951,Effect of Dapagliflozin on Myocardial Insulin Sensitivity and Perfusion: Rationale and Design of The DAPAHEART Trial,"Sorice GP, Cinti F, Leccisotti L, D'Amario D, Lorusso M, Guzzardi MA, Mezza T, Cocchi C, Capece U, Ferraro PM, Crea F, Giordano A, Iozzo P, Giaccari A.",Diabetes Ther. 2021 Jul;12(7):2101-2113. doi: 10.1007/s13300-021-01083-1. Epub 2021 May 26.,Sorice GP,Diabetes Ther,2021,2021/05/26,PMC8266960,,10.1007/s13300-021-01083-1,,,,,,,,,,,,,,,,,,,
33915569,COVID-19 tissue atlases reveal SARS-CoV-2 pathology and cellular targets,"Delorey TM, Ziegler CGK, Heimberg G, Normand R, Yang Y, Segerstolpe Å, Abbondanza D, Fleming SJ, Subramanian A, Montoro DT, Jagadeesh KA, Dey KK, Sen P, Slyper M, Pita-Juárez YH, Phillips D, Biermann J, Bloom-Ackermann Z, Barkas N, Ganna A, Gomez J, Melms JC, Katsyv I, Normandin E, Naderi P, Popov YV, Raju SS, Niezen S, Tsai LT, Siddle KJ, Sud M, Tran VM, Vellarikkal SK, Wang Y, Amir-Zilberstein L, Atri DS, Beechem J, Brook OR, Chen J, Divakar P, Dorceus P, Engreitz JM, Essene A, Fitzgerald DM, Fropf R, Gazal S, Gould J, Grzyb J, Harvey T, Hecht J, Hether T, Jané-Valbuena J, Leney-Greene M, Ma H, McCabe C, McLoughlin DE, Miller EM, Muus C, Niemi M, Padera R, Pan L, Pant D, Pe'er C, Pfiffner-Borges J, Pinto CJ, Plaisted J, Reeves J, Ross M, Rudy M, Rueckert EH, Siciliano M, Sturm A, Todres E, Waghray A, Warren S, Zhang S, Zollinger DR, Cosimi L, Gupta RM, Hacohen N, Hibshoosh H, Hide W, Price AL, Rajagopal J, Tata PR, Riedel S, Szabo G, Tickle TL, Ellinor PT, Hung D, Sabeti PC, Novak R, Rogers R, Ingber DE, Jiang ZG, Juric D, Babadi M, Farhi SL, Izar B, Stone JR, et al.",Nature. 2021 Jul;595(7865):107-113. doi: 10.1038/s41586-021-03570-8. Epub 2021 Apr 29.,Delorey TM,Nature,2021,2021/04/29,PMC8919505,NIHMS1771808,10.1038/s41586-021-03570-8,,,,,,,,,,,,,,,,,,,
33041108,Gender-based differences of copeptin alone or combined with troponin for early rule-out of non-ST-elevation myocardial infarction,"Vargas KG, Tajsic M, Latsuzbaia A, Bastian S, Andric T, Kassem M, Jäger B, Huber K.",Am J Emerg Med. 2021 Jul;45:248-253. doi: 10.1016/j.ajem.2020.08.053. Epub 2020 Aug 21.,Vargas KG,Am J Emerg Med,2021,2020/10/12,,,10.1016/j.ajem.2020.08.053,,,,,,,,,,,,,,,,,,,
32912857,Time series analysis of microbiome and metabolome at multiple body sites in steady long-term isolation confinement,"Feng Q, Lan X, Ji X, Li M, Liu S, Xiong J, Yu Y, Liu Z, Xu Z, He L, Chen Y, Dong H, Chen P, Chen B, He K, Li Y.",Gut. 2021 Jul;70(7):1409-1412. doi: 10.1136/gutjnl-2020-320666. Epub 2020 Sep 10.,Feng Q,Gut,2021,2020/09/11,,,10.1136/gutjnl-2020-320666,,,,,,,,,,,,,,,,,,,
32639240,Gut Microbiota and Cardiovascular Diseases: A Critical Review,"Anselmi G, Gagliardi L, Egidi G, Leone S, Gasbarrini A, Miggiano GAD, Galiuto L.",Cardiol Rev. 2021 Jul-Aug 01;29(4):195-204. doi: 10.1097/CRD.0000000000000327.,Anselmi G,Cardiol Rev,2021,2020/07/09,,,10.1097/CRD.0000000000000327,,,,,,,,,,,,,,,,,,,
34164427,Therapeutic and Improving Function of Lactobacilli in the Prevention and Treatment of Cardiovascular-Related Diseases: A Novel Perspective From Gut Microbiota,"Zhao X, Zhong X, Liu X, Wang X, Gao X.",Front Nutr. 2021 Jun 7;8:693412. doi: 10.3389/fnut.2021.693412. eCollection 2021.,Zhao X,Front Nutr,2021,2021/06/24,PMC8215129,,10.3389/fnut.2021.693412,,,,,,,,,,,,,,,,,,,
34129361,Levels of Trimethylamine N-Oxide Remain Elevated Long Term After Left Ventricular Assist Device and Heart Transplantation and Are Independent From Measures of Inflammation and Gut Dysbiosis,"Yuzefpolskaya M, Bohn B, Javaid A, Mondellini GM, Braghieri L, Pinsino A, Onat D, Cagliostro B, Kim A, Takeda K, Naka Y, Farr M, Sayer GT, Uriel N, Nandakumar R, Mohan S, Colombo PC, Demmer RT.",Circ Heart Fail. 2021 Jun;14(6):e007909. doi: 10.1161/CIRCHEARTFAILURE.120.007909. Epub 2021 Jun 15.,Yuzefpolskaya M,Circ Heart Fail,2021,2021/06/15,PMC8210465,NIHMS1703640,10.1161/CIRCHEARTFAILURE.120.007909,,,,,,,,,,,,,,,,,,,
33734604,Trimethylamine N-oxide and outcomes in patients hospitalized with acute heart failure and preserved ejection fraction,"Kinugasa Y, Nakamura K, Kamitani H, Hirai M, Yanagihara K, Kato M, Yamamoto K.",ESC Heart Fail. 2021 Jun;8(3):2103-2110. doi: 10.1002/ehf2.13290. Epub 2021 Mar 18.,Kinugasa Y,ESC Heart Fail,2021,2021/03/18,PMC8120352,,10.1002/ehf2.13290,,,,,,,,,,,,,,,,,,,
33594503,Mechanism and therapeutic strategies of depression after myocardial infarction,"Yang Y, Li X, Chen S, Xiao M, Liu Z, Li J, Cheng Y.",Psychopharmacology (Berl). 2021 Jun;238(6):1401-1415. doi: 10.1007/s00213-021-05784-0. Epub 2021 Feb 16.,Yang Y,Psychopharmacology (Berl),2021,2021/02/17,,,10.1007/s00213-021-05784-0,,,,,,,,,,,,,,,,,,,
34014393,The Influence of Gut Microbiota on the Cardiovascular System Under Conditions of Obesity and Chronic Stress,"Dubinski P, Czarzasta K, Cudnoch-Jedrzejewska A.",Curr Hypertens Rep. 2021 May 20;23(5):31. doi: 10.1007/s11906-021-01144-7.,Dubinski P,Curr Hypertens Rep,2021,2021/05/20,PMC8137478,,10.1007/s11906-021-01144-7,,,,,,,,,,,,,,,,,,,
34069405,Dysbiosis-Related Advanced Glycation Endproducts and Trimethylamine N-Oxide in Chronic Kidney Disease,"Taguchi K, Fukami K, Elias BC, Brooks CR.",Toxins (Basel). 2021 May 19;13(5):361. doi: 10.3390/toxins13050361.,Taguchi K,Toxins (Basel),2021,2021/06/02,PMC8158751,,10.3390/toxins13050361,,,,,,,,,,,,,,,,,,,
33972017,Integrative transcriptomic analysis of tissue-specific metabolic crosstalk after myocardial infarction,"Arif M, Klevstig M, Benfeitas R, Doran S, Turkez H, Uhlén M, Clausen M, Wikström J, Etal D, Zhang C, Levin M, Mardinoglu A, Boren J.",Elife. 2021 May 11;10:e66921. doi: 10.7554/eLife.66921.,Arif M,Elife,2021,2021/05/11,PMC8186902,,10.7554/eLife.66921,,,,,,,,,,,,,,,,,,,
33971938,"Effects of Bilberry and Oat intake on lipids, inflammation and exercise capacity after Acute Myocardial Infarction (BIOAMI): study protocol for a randomized, double-blind, placebo-controlled trial","Bergh C, Landberg R, Andersson K, Heyman-Lindén L, Rascón A, Magnuson A, Khalili P, Kåregren A, Nilsson J, Pirazzi C, Erlinge D, Fröbert O.",Trials. 2021 May 10;22(1):338. doi: 10.1186/s13063-021-05287-5.,Bergh C,Trials,2021,2021/05/11,PMC8112057,,10.1186/s13063-021-05287-5,,,,,,,,,,,,,,,,,,,
33962692,Iron status influences non-alcoholic fatty liver disease in obesity through the gut microbiome,"Mayneris-Perxachs J, Cardellini M, Hoyles L, Latorre J, Davato F, Moreno-Navarrete JM, Arnoriaga-Rodríguez M, Serino M, Abbott J, Barton RH, Puig J, Fernández-Real X, Ricart W, Tomlinson C, Woodbridge M, Gentileschi P, Butcher SA, Holmes E, Nicholson JK, Pérez-Brocal V, Moya A, Clain DM, Burcelin R, Dumas ME, Federici M, Fernández-Real JM.",Microbiome. 2021 May 7;9(1):104. doi: 10.1186/s40168-021-01052-7.,Mayneris-Perxachs J,Microbiome,2021,2021/05/08,PMC8106161,,10.1186/s40168-021-01052-7,,,,,,,,,,,,,,,,,,,
33901179,PD-L1 signaling on human memory CD4+ T cells induces a regulatory phenotype,"Fanelli G, Romano M, Nova-Lamperti E, Werner Sunderland M, Nerviani A, Scottà C, Bombardieri M, Quezada SA, Sacks SH, Noelle RJ, Pitzalis C, Lechler RI, Lombardi G, Becker PD.",PLoS Biol. 2021 Apr 26;19(4):e3001199. doi: 10.1371/journal.pbio.3001199. eCollection 2021 Apr.,Fanelli G,PLoS Biol,2021,2021/04/26,PMC8101994,,10.1371/journal.pbio.3001199,,,,,,,,,,,,,,,,,,,
33921975,Two Gut Microbiota-Derived Toxins Are Closely Associated with Cardiovascular Diseases: A Review,"Yamashita T, Yoshida N, Emoto T, Saito Y, Hirata KI.",Toxins (Basel). 2021 Apr 22;13(5):297. doi: 10.3390/toxins13050297.,Yamashita T,Toxins (Basel),2021,2021/04/30,PMC8143486,,10.3390/toxins13050297,,,,,,,,,,,,,,,,,,,
33879495,Gut Dysbiosis and Its Associations with Gut Microbiota-Derived Metabolites in Dogs with Myxomatous Mitral Valve Disease,"Li Q, Larouche-Lebel É, Loughran KA, Huh TP, Suchodolski JS, Oyama MA.",mSystems. 2021 Apr 20;6(2):e00111-21. doi: 10.1128/mSystems.00111-21.,Li Q,mSystems,2021,2021/04/21,PMC8546968,,10.1128/mSystems.00111-21,,,,,,,,,,,,,,,,,,,
33793336,Hypertension: Do Inflammation and Immunity Hold the Key to Solving this Epidemic?,"Madhur MS, Elijovich F, Alexander MR, Pitzer A, Ishimwe J, Van Beusecum JP, Patrick DM, Smart CD, Kleyman TR, Kingery J, Peck RN, Laffer CL, Kirabo A.",Circ Res. 2021 Apr 2;128(7):908-933. doi: 10.1161/CIRCRESAHA.121.318052. Epub 2021 Apr 1.,Madhur MS,Circ Res,2021,2021/04/01,PMC8023750,NIHMS1677946,10.1161/CIRCRESAHA.121.318052,,,,,,,,,,,,,,,,,,,
33788002,"Trimethyllysine, vascular risk factors and outcome in acute ischemic stroke (MARK-STROKE)","Schwedhelm E, von Lucadou M, Peine S, Lezius S, Thomalla G, Böger R, Gerloff C, Choe CU.",Amino Acids. 2021 Apr;53(4):555-561. doi: 10.1007/s00726-021-02969-x. Epub 2021 Mar 31.,Schwedhelm E,Amino Acids,2021,2021/03/31,,,10.1007/s00726-021-02969-x,,,,,,,,,,,,,,,,,,,
33687995,Therapeutic Targeting of the Complement System: From Rare Diseases to Pandemics,"Garred P, Tenner AJ, Mollnes TE.",Pharmacol Rev. 2021 Apr;73(2):792-827. doi: 10.1124/pharmrev.120.000072.,Garred P,Pharmacol Rev,2021,2021/03/10,PMC7956994,,10.1124/pharmrev.120.000072,,,,,,,,,,,,,,,,,,,
33559845,Gut Microbiome and Precision Nutrition in Heart Failure: Hype or Hope?,"Chaikijurajai T, Tang WHW.",Curr Heart Fail Rep. 2021 Apr;18(2):23-32. doi: 10.1007/s11897-021-00503-4. Epub 2021 Feb 9.,Chaikijurajai T,Curr Heart Fail Rep,2021,2021/02/09,,,10.1007/s11897-021-00503-4,,,,,,,,,,,,,,,,,,,
33461019,"Multifunctional angiotensin converting enzyme 2, the SARS-CoV-2 entry receptor, and critical appraisal of its role in acute lung injury","Oz M, Lorke DE.",Biomed Pharmacother. 2021 Apr;136:111193. doi: 10.1016/j.biopha.2020.111193. Epub 2021 Jan 5.,Oz M,Biomed Pharmacother,2021,2021/01/18,PMC7836742,,10.1016/j.biopha.2020.111193,,,,,,,,,,,,,,,,,,,
33454370,Association of gut-related metabolites with outcome in acute heart failure,"Israr MZ, Bernieh D, Salzano A, Cassambai S, Yazaki Y, Heaney LM, Jones DJL, Ng LL, Suzuki T.",Am Heart J. 2021 Apr;234:71-80. doi: 10.1016/j.ahj.2021.01.006. Epub 2021 Jan 14.,Israr MZ,Am Heart J,2021,2021/01/17,,,10.1016/j.ahj.2021.01.006,,,,,,,,,,,,,,,,,,,
32681453,Probiotics Supplementation on Cardiac Remodeling Following Myocardial Infarction: a Single-Center Double-Blind Clinical Study,"Moludi J, Saiedi S, Ebrahimi B, Alizadeh M, Khajebishak Y, Ghadimi SS.",J Cardiovasc Transl Res. 2021 Apr;14(2):299-307. doi: 10.1007/s12265-020-10052-1. Epub 2020 Jul 17.,Moludi J,J Cardiovasc Transl Res,2021,2020/07/19,,,10.1007/s12265-020-10052-1,,,,,,,,,,,,,,,,,,,
33805303,Pathophysiology of Atherosclerotic Plaque Development-Contemporary Experience and New Directions in Research,"Kowara M, Cudnoch-Jedrzejewska A.",Int J Mol Sci. 2021 Mar 29;22(7):3513. doi: 10.3390/ijms22073513.,Kowara M,Int J Mol Sci,2021,2021/04/03,PMC8037897,,10.3390/ijms22073513,,,,,,,,,,,,,,,,,,,
33829028,Gut-Derived Metabolite Indole-3-Propionic Acid Modulates Mitochondrial Function in Cardiomyocytes and Alters Cardiac Function,"Gesper M, Nonnast ABH, Kumowski N, Stoehr R, Schuett K, Marx N, Kappel BA.",Front Med (Lausanne). 2021 Mar 22;8:648259. doi: 10.3389/fmed.2021.648259. eCollection 2021.,Gesper M,Front Med (Lausanne),2021,2021/04/08,PMC8019752,,10.3389/fmed.2021.648259,,,,,,,,,,,,,,,,,,,
33803899,Thrombolome and Its Emerging Role in Chronic Kidney Diseases,"Fryc J, Naumnik B.",Toxins (Basel). 2021 Mar 18;13(3):223. doi: 10.3390/toxins13030223.,Fryc J,Toxins (Basel),2021,2021/04/03,PMC8003125,,10.3390/toxins13030223,,,,,,,,,,,,,,,,,,,
33565193,Dynamic modulation of gut microbiota improves post-myocardial infarct tissue repair in rats via butyric acid-mediated histone deacetylase inhibition,"Song T, Guan X, Wang X, Qu S, Zhang S, Hui W, Men L, Chen X.",FASEB J. 2021 Mar;35(3):e21385. doi: 10.1096/fj.201903129RRR.,Song T,FASEB J,2021,2021/02/10,,,10.1096/fj.201903129RRR,,,,,,,,,,,,,,,,,,,
